title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
United Parcel Service  ( UPS )  Stock Sinks As Market Gains: What You Should Know,https://www.zacks.com/stock/news/2037606/united-parcel-service-ups-stock-sinks-as-market-gains-what-you-should-know,2023-01-10 23:00:24,"In the latest trading session, United Parcel Service (UPS) closed at $178.77, marking a -1.61% move from the previous day.",UPS,0.618922,0.307036,Somewhat-Bullish
Generate Up To 49% Yield On This Stock Of The Day Through Covered Calls,https://www.investors.com/research/options/generate-up-to-49-yield-on-this-stock-of-the-day-through-covered-calls/,2023-01-09 14:50:00,Generate Up To 49% Yield On This Stock Of The Day Through ... Investor's Business Daily ...,UPS,0.146469,-0.03336,Neutral
Autonomous Last Mile Delivery Market Size [2023-2028] worth USD 51.38 Billion | exhibiting a CAGR of 24.4%,https://www.benzinga.com/pressreleases/23/01/g30331595/autonomous-last-mile-delivery-market-size-2023-2028-worth-usd-51-38-billion-exhibiting-a-cagr-of-2,2023-01-09 13:14:06,"Pune, Jan. 09, 2023 ( GLOBE NEWSWIRE ) -- According to Fortune Business insights, the global autonomous last mile delivery market to grow USD 51.38 billion by 2028 from its valuation USD 11.12 billion in 2021, at a CAGR of 24.4%.",UPS,0.045224,0.0,Neutral
Top Dividend Stocks To Invest In 2023? 3 For Your List,https://stockmarket.com/featured/top-dividend-stocks-to-invest-in-2023-3-for-your-list-2023-01-09,2023-01-09 12:00:00,A dividend stock is a type of stock that pays out a portion of the company's profits to shareholders in the form of dividends. These payments are generally paid on a regular basis. This can include quarterly or annually. While dividends are typically paid in cash.,UPS,0.540646,0.238837,Somewhat-Bullish
The Global E-commerce Logistics Market is projected to cross USD 1000 Billion by 2028: Bonafide Research,https://www.benzinga.com/pressreleases/23/01/g30306770/the-global-e-commerce-logistics-market-is-projected-to-cross-usd-1000-billion-by-2028-bonafide-res,2023-01-06 09:00:00,"Clifton, New Jersey, Jan. 06, 2023 ( GLOBE NEWSWIRE ) -- The e-commerce market is driven by the increasing preference for online shopping as well as the growing influence of social networking platforms on shopping habits and appealing online shopping offers.",UPS,0.015893,-0.249543,Somewhat-Bearish
"United Parcel Service, Inc.  ( UPS )  Is a Trending Stock: Facts to Know Before Betting on It",https://www.zacks.com/stock/news/2035635/united-parcel-service-inc-ups-is-a-trending-stock-facts-to-know-before-betting-on-it,2023-01-05 14:00:07,"UPS (UPS) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",UPS,0.484798,0.092248,Neutral
United Parcel Service  ( UPS )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2035391/united-parcel-service-ups-outpaces-stock-market-gains-what-you-should-know,2023-01-04 23:00:20,"United Parcel Service (UPS) closed the most recent trading day at $177.11, moving +1.04% from the previous trading session.",UPS,0.622414,0.28204,Somewhat-Bullish
These 2 Transportation Stocks Could Beat Earnings: Why They Should Be on Your Radar,https://www.zacks.com/stock/news/2035071/these-2-transportation-stocks-could-beat-earnings-why-they-should-be-on-your-radar,2023-01-04 13:50:07,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,UPS,0.367865,0.384928,Bullish
Should You Invest in the Vanguard Industrials ETF  ( VIS ) ?,https://www.zacks.com/stock/news/2034948/should-you-invest-in-the-vanguard-industrials-etf-vis,2023-01-04 11:20:07,Sector ETF report for VIS ...,UPS,0.136113,0.07192,Neutral
"3PL market in Singapore 2023-2027; A descriptive analysis of five forces model, market dynamics, and segmentation- Technavio",https://www.prnewswire.com/news-releases/3pl-market-in-singapore-2023-2027-a-descriptive-analysis-of-five-forces-model-market-dynamics-and-segmentation--technavio-301711806.html,2023-01-04 07:00:00,3PL market in Singapore 2023-2027. A descriptive analysis of five ... PR ...,UPS,0.081166,-0.012254,Neutral
