title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
StockNews.com Begins Coverage on Physicians Realty Trust  ( NYSE:DOC ) ,https://www.defenseworld.net/2024/01/27/stocknews-com-begins-coverage-on-physicians-realty-trust-nysedoc.html,2024-01-27 10:28:45,"Equities researchers at StockNews.com started coverage on shares of Physicians Realty Trust ( NYSE:DOC - Get Free Report ) in a research note issued on Saturday. The firm set a ""hold"" rating on the real estate investment trust's stock. Several other analysts have also weighed in on the company.",DOC,0.795436,0.501567,Bullish
"Kuehn Law Encourages DOC, BATL, KAMN, and INBX Investors to Contact Law Firm",https://www.prnewswire.com/news-releases/kuehn-law-encourages-doc-batl-kamn-and-inbx-investors-to-contact-law-firm-302045811.html,2024-01-26 17:12:00,"NEW YORK, Jan. 26, 2024 /PRNewswire/ -- Kuehn Law, PLLC, a shareholder litigation law firm, is investigating potential claims related to the below-listed proposed mergers. Kuehn Law may seek additional disclosures or other relief on behalf of the shareholders of these companies.",DOC,0.247838,0.0,Neutral
DOC Alert: Wohl & Fruchter LLP Files Class Action Lawsuit on Behalf of Shareholders of Physicians Realty Trust in the U.S. District Court for the Southern District of New York - Physicians Realty Trust  ( NYSE:DOC ) ,https://www.benzinga.com/pressreleases/24/01/g36716115/doc-alert-wohl-fruchter-llp-files-class-action-lawsuit-on-behalf-of-shareholders-of-physicians-rea,2024-01-22 14:13:00,"MONSEY, N.Y., Jan. 22, 2024 ( GLOBE NEWSWIRE ) -- Wohl & Fruchter LLP announces that on January 19, 2024, it filed a class action lawsuit in the United States District Court for the Southern District of New York, captioned Frascarelli et al. v.",DOC,0.597963,0.134716,Neutral
Physicians Realty Trust  ( NYSE:DOC )  Research Coverage Started at StockNews.com,https://www.defenseworld.net/2024/01/03/physicians-realty-trust-nysedoc-research-coverage-started-at-stocknews-com.html,2024-01-03 06:12:44,"Analysts at StockNews.com began coverage on shares of Physicians Realty Trust ( NYSE:DOC - Get Free Report ) in a note issued to investors on Wednesday. The brokerage set a ""hold"" rating on the real estate investment trust's stock.",DOC,0.777571,0.545569,Bullish
Physicians Realty Trust  ( NYSE:DOC )  Coverage Initiated at StockNews.com,https://www.defenseworld.net/2023/12/26/physicians-realty-trust-nysedoc-coverage-initiated-at-stocknews-com.html,2023-12-26 06:18:46,"Stock analysts at StockNews.com began coverage on shares of Physicians Realty Trust ( NYSE:DOC - Get Free Report ) in a research note issued to investors on Tuesday. The brokerage set a ""hold"" rating on the real estate investment trust's stock.",DOC,0.746257,0.517194,Bullish
Physicians Realty Trust  ( NYSE:DOC )  Now Covered by Analysts at StockNews.com,https://www.defenseworld.net/2023/12/19/physicians-realty-trust-nysedoc-now-covered-by-analysts-at-stocknews-com.html,2023-12-19 07:38:46,StockNews.com started coverage on shares of Physicians Realty Trust ( NYSE:DOC - Free Report ) in a report released on Monday. The brokerage issued a hold rating on the real estate investment trust's stock.,DOC,0.719257,0.544241,Bullish
StockNews.com Initiates Coverage on Physicians Realty Trust  ( NYSE:DOC ) ,https://www.defenseworld.net/2023/12/10/stocknews-com-initiates-coverage-on-physicians-realty-trust-nysedoc.html,2023-12-10 07:27:58,"Equities researchers at StockNews.com initiated coverage on shares of Physicians Realty Trust ( NYSE:DOC - Get Free Report ) in a research note issued on Sunday. The firm set a ""hold"" rating on the real estate investment trust's stock.",DOC,0.705267,0.465153,Bullish
Should You Buy the 5 Highest-Paying Dividend Stocks in the S&P 500?,https://www.fool.com/investing/2023/11/28/should-you-buy-the-5-highest-paying-dividend-stock/,2023-11-28 10:50:00,"Some of these high-yielding stocks look appealing, but others don't.",DOC,0.065327,0.0,Neutral
Physicians Realty Trust  ( NYSE:DOC )  Coverage Initiated by Analysts at StockNews.com,https://www.defenseworld.net/2023/11/25/physicians-realty-trust-nysedoc-coverage-initiated-by-analysts-at-stocknews-com-2.html,2023-11-25 09:31:01,Physicians Realty Trust ( NYSE:DOC ) Coverage Initiated by Analysts ... Defense World ...,DOC,0.643211,0.484659,Bullish
"BRODSKY & SMITH SHAREHOLDER UPDATE: Notifying Investors of the Following Investigations: Eargo, Inc.  ( Nasdaq - EAR ) , Miromatrix Medical, Inc.  ( Nasdaq - MIRO ) , Physicians Realty Trust  ( NYSE - DOC ) , Spirit Realty Capital  ( NYSE - SRC ) ",https://www.benzinga.com/pressreleases/23/11/g35753018/brodsky-smith-shareholder-update-notifying-investors-of-the-following-investigations-eargo-inc-nas,2023-11-13 15:19:53,"BALA CYNWYD, Pa., Nov. 13, 2023 ( GLOBE NEWSWIRE ) -- Brodsky & Smith reminds investors of the following investigations. If you own shares and wish to discuss the investigation, contact Jason Brodsky ( jbrodsky@brodskysmith.com ) or Marc Ackerman ( mackerman@brodskysmith.com ) at 855-576-4847.",DOC,0.357636,0.171193,Somewhat-Bullish
"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates DOC, EAR, PATI - Eargo  ( NASDAQ:EAR ) , Physicians Realty Trust  ( NYSE:DOC ) ",https://www.benzinga.com/pressreleases/23/11/g35740149/shareholder-investigation-halper-sadeh-llc-investigates-doc-ear-pati,2023-11-12 13:36:35,"NEW YORK, Nov. 12, 2023 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to:",DOC,0.141726,0.091982,Neutral
"STOCKHOLDER ALERT: Juan Monteverde Encourages the Shareholders of JVA, DOC, EAR, PATI to Take Action",https://www.benzinga.com/pressreleases/23/11/g35735940/stockholder-alert-juan-monteverde-encourages-the-shareholders-of-jva-doc-ear-pati-to-take-action,2023-11-11 01:00:00,"NEW YORK, Nov. 10, 2023 ( GLOBE NEWSWIRE ) -- Juan Monteverde, founder and managing partner of the class action firm Monteverde & Associates PC ( the ""M&A Class Action Firm"" ) , a national securities firm rated Top 50 in the 2018-2022 ISS Securities Class Action Services Report and headquartered ...",DOC,0.279813,0.315574,Somewhat-Bullish
These 2 Healthcare Stocks Are Merging - Is It a Buying Opportunity?,https://www.fool.com/investing/2023/11/09/these-2-healthcare-stocks-are-merging-is-it-a-buyi/,2023-11-09 11:14:00,"Could this ""merger of equals"" be a positive catalyst for these businesses?",DOC,0.876064,0.59688,Bullish
"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates MIRO, SRC, DOC - Physicians Realty Trust  ( NYSE:DOC ) , Miromatrix Medical  ( NASDAQ:MIRO ) ",https://www.benzinga.com/pressreleases/23/11/g35604906/shareholder-investigation-halper-sadeh-llc-investigates-miro-src-doc,2023-11-04 04:00:00,"NEW YORK, Nov. 04, 2023 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: Miromatrix Medical Inc.",DOC,0.113062,0.08282,Neutral
"ALERT: Juan Monteverde Encourages the Shareholders of SRC, MIRO, DOC, EAR to Take Action",https://www.benzinga.com/pressreleases/23/11/g35603941/alert-juan-monteverde-encourages-the-shareholders-of-src-miro-doc-ear-to-take-action,2023-11-03 21:56:08,"NEW YORK, Nov. 03, 2023 ( GLOBE NEWSWIRE ) -- Juan Monteverde, founder and managing partner of the class action firm Monteverde & Associates PC ( the ""M&A Class Action Firm"" ) , a national securities firm rated Top 50 in the 2018-2023 ISS Securities Class Action Services Report and headquartered ...",DOC,0.271274,0.308376,Somewhat-Bullish
Should You Buy Physicians Realty Trust Before It Merges With Healthpeak?,https://www.fool.com/investing/2023/11/02/should-you-buy-physicians-realty-trust-before-it-m/,2023-11-02 10:23:00,"The merger will create a healthcare giant, but that doesn't necessarily make it a great stock to buy.",DOC,0.56415,0.430882,Bullish
"You Can't Control Company Mergers, But You Can Control What You Do About Them",https://www.fool.com/investing/2023/11/02/you-cant-control-company-mergers-but-you-can-contr/,2023-11-02 09:35:00,Healthcare REITs Healthpeak and Physicians Realty are joining forces to gain scale in a sector that's under pressure.,DOC,0.087663,0.095255,Neutral
"Moore Kuehn Encourages CSTR, DOC, EAR, and SRC Investors to Contact Law Firm - CapStar Finl Hldgs  ( NASDAQ:CSTR ) , Physicians Realty Trust  ( NYSE:DOC ) ",https://www.benzinga.com/pressreleases/23/11/g35538683/moore-kuehn-encourages-cstr-doc-ear-and-src-investors-to-contact-law-firm,2023-11-01 14:12:27,"NEW YORK, Nov. 01, 2023 ( GLOBE NEWSWIRE ) -- Moore Kuehn, PLLC, a law firm focusing in securities litigation located on Wall Street in downtown New York City, is investigating potential claims concerning whether the following proposed mergers are fair to shareholders.",DOC,0.208464,0.145179,Neutral
Physicians Realty Trust  ( NYSE:DOC )  Upgraded by StockNews.com to Hold,https://www.defenseworld.net/2023/11/01/physicians-realty-trust-nysedoc-upgraded-by-stocknews-com-to-hold.html,2023-11-01 08:30:47,Physicians Realty Trust ( NYSE:DOC ) Upgraded by StockNews.com ... Defense World ...,DOC,0.705478,0.534742,Bullish
A Mega Acquisition Makes This 7.7%-Yielding Dividend Stock Even Healthier,https://www.fool.com/investing/2023/10/31/a-mega-acquisition-makes-this-77-yielding-dividend/,2023-10-31 11:40:00,The Healthpeak-Physicians Realty merger will create an even stronger healthcare REIT.,DOC,0.234684,0.348345,Somewhat-Bullish
"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates EAR, PEAK - Eargo  ( NASDAQ:EAR ) , Healthpeak Properties  ( NYSE:PEAK ) ",https://www.benzinga.com/pressreleases/23/10/g35505574/shareholder-investigation-halper-sadeh-llc-investigates-ear-peak,2023-10-31 05:07:16,"NEW YORK, Oct. 31, 2023 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: Eargo, Inc.",DOC,0.174587,0.0,Neutral
DOC Alert: Monsey Firm of Wohl & Fruchter Investigating Fairness of the Proposed Merger of Physicians Realty Trust With Healthpeak Properties - Physicians Realty Trust  ( NYSE:DOC ) ,https://www.benzinga.com/pressreleases/23/10/g35499328/doc-alert-monsey-firm-of-wohl-fruchter-investigating-fairness-of-the-proposed-merger-of-physicians,2023-10-30 19:45:51,"MONSEY, N.Y., Oct. 30, 2023 ( GLOBE NEWSWIRE ) -- The law firm of Wohl & Fruchter LLP is investigating the fairness of the proposed merger of Physicians Realty Trust DOC ( ""DOC"" ) with Healthpeak Properties ( ""Healthpeak"" ) in an all-stock transaction valued at approximately $21 billion.",DOC,0.961003,0.440031,Bullish
