title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
4 REITs Likely to Emerge Victorious This Earnings Season,https://www.zacks.com/stock/news/2217732/4-reits-likely-to-emerge-victorious-this-earnings-season,2024-01-30 13:33:00,"With the REIT industry offering a real estate structure for several economic activities - real or virtual - there are pockets of strength. This is likely to be reflected in the earnings releases of AMT, WELL, VICI and KIM.",CBRE,0.077343,0.023374,Neutral
Is Prologis Stock a Buy?,https://www.fool.com/investing/2024/01/30/is-prologis-stock-a-buy/,2024-01-30 11:05:00,The real estate investment trust has grown its dividend by nearly 11% annually over the past decade.,CBRE,0.057767,-0.006026,Neutral
"Company News for Jan 24, 2024",https://www.zacks.com/stock/news/2214908/company-news-for-jan-24-2024,2024-01-24 14:22:00,"Companies in The News Are: CBRE, VZ, PG, PEP ...",CBRE,0.674691,-0.599001,Bearish
"MainStay CBRE Global Infrastructure Megatrends Term Fund  ( NYSE: MEGI )  Declares Monthly Distribution for January 2024 and Availability of 19 ( a )  Notice - CBRE Group  ( NYSE:CBRE ) , MainStay CBRE Glb Infr  ( NYSE:MEGI ) ",https://www.benzinga.com/pressreleases/24/01/n36641285/mainstay-cbre-global-infrastructure-megatrends-term-fund-nyse-megi-declares-monthly-distribution-f,2024-01-16 14:00:00,"NEW YORK, Jan. 16, 2024 /PRNewswire/ -- MainStay CBRE Global Infrastructure Megatrends Term Fund ( the ""Fund"" ) MEGI today announced the Fund's monthly distributions for January 2024 of $0.1250 per common share.",CBRE,0.308246,0.231181,Somewhat-Bullish
Can we turn all those empty office buildings into housing? | Business,https://www.cnn.com/2024/01/13/business/can-we-turn-empty-office-building-into-housing/index.html,2024-01-13 15:30:00,Can we turn all those empty office buildings into housing? ...,CBRE,0.059415,0.0,Neutral
"If You Invested $100 In This Stock 5 Years Ago, You Would Have $200 Today - CBRE Group  ( NYSE:CBRE ) ",https://www.benzinga.com/news/24/01/36580723/if-you-invested-100-in-this-stock-5-years-ago-you-would-have-200-today,2024-01-10 17:30:21,"CBRE Group CBRE has outperformed the market over the past 5 years by 2.38% on an annualized basis producing an average annual return of 15.16%. Currently, CBRE Group has a market capitalization of $26.43 billion.",CBRE,0.980595,0.386944,Bullish
New Strong Sell Stocks for January 8th,https://www.zacks.com/stock/news/2206718/new-strong-sell-stocks-for-january-8th,2024-01-08 11:02:00,"AIRI, CBRE and CCBG have been added to the Zacks Rank #5 (Strong Sell) List on January 8, 2024.",CBRE,0.56415,-0.188644,Somewhat-Bearish
Will Prologis  ( PLD )  Continue Its Winning Streak in 2024?,https://www.zacks.com/stock/news/2206534/will-prologis-pld-continue-its-winning-streak-in-2024,2024-01-05 18:44:00,"Despite elevated industrial real estate supply, resilient demand for this asset category is likely to enable Prologis (PLD) to continue performing well in the quarters ahead, given its solid portfolio, accretive buyouts and a healthy balance sheet.",CBRE,0.113062,0.133125,Neutral
Looking Into CBRE Group's Recent Short Interest - CBRE Group  ( NYSE:CBRE ) ,https://www.benzinga.com/short-sellers/24/01/36512452/looking-into-cbre-groups-recent-short-interest,2024-01-05 16:15:16,"CBRE Group's CBRE short percent of float has risen 6.9% since its last report. The company recently reported that it has 7.82 million shares sold short, which is 3.1% of all regular shares that are available for trading. Based on its trading volume, it would take traders 3.87 days to cover their ...",CBRE,0.426824,0.33055,Somewhat-Bullish
"Rexford  ( REXR )  Boosts Portfolio, Investments Reach $1.5B in 2023",https://www.zacks.com/stock/news/2206256/rexford-rexr-boosts-portfolio-investments-reach-15b-in-2023,2024-01-05 14:34:00,The acquisitions of industrial properties in the prime infill Southern California markets are likely to help Rexford (REXR) benefit from healthy market fundamentals.,CBRE,0.208764,0.0,Neutral
