title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Why Illumina  ( ILMN )  Shares Are Plunging Today - Illumina  ( NASDAQ:ILMN ) ,https://www.benzinga.com/analyst-ratings/analyst-color/23/01/30358573/illumina-shares-tank-after-annual-guidance-fall-short-of-expectations,2023-01-10 20:02:09,"During JP Morgan Conference, Illumina Inc ILMN announced interim Q4 FY22 sales of $1.075 billion, lower than $1.10 billion in Q3 FY22. Grail sales reached $30 million. It recorded NextSeq 1k/2k shipments and orders and 750 total sequencing instruments shipped.",AMGN,0.223866,0.070809,Neutral
$100 Invested In Amgen 15 Years Ago Would Be Worth This Much Today - Amgen  ( NASDAQ:AMGN ) ,https://www.benzinga.com/news/earnings/23/01/30360272/100-invested-in-amgen-15-years-ago-would-be-worth-this-much-today,2023-01-10 19:33:13,"Amgen AMGN has outperformed the market over the past 15 years by 5.15% on an annualized basis producing an average annual return of 12.37%. Currently, Amgen has a market capitalization of $145.75 billion.",AMGN,0.983605,0.387251,Bullish
Amgen  ( AMGN )  Dips More Than Broader Markets: What You Should Know,https://www.zacks.com/stock/news/2036997/amgen-amgn-dips-more-than-broader-markets-what-you-should-know,2023-01-09 22:50:22,"Amgen (AMGN) closed the most recent trading day at $270.12, moving -1.85% from the previous trading session.",AMGN,0.664882,0.136771,Neutral
Why Amgen  ( AMGN )  is Poised to Beat Earnings Estimates Again,https://www.zacks.com/stock/news/2036911/why-amgen-amgn-is-poised-to-beat-earnings-estimates-again,2023-01-09 17:10:13,Amgen (AMGN) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,AMGN,0.427184,0.46888,Bullish
"The Dogs of the Dow Worked Last Year, But This Strategy Could Make You More Money in 2023",https://www.fool.com/investing/2023/01/08/dogs-of-the-dow-strategy-make-more-money-2023/,2023-01-08 10:52:00,Meet the Dogs of the S&P.,AMGN,0.060848,0.11501,Neutral
Amgen  ( NASDAQ:AMGN )  Upgraded to Strong-Buy at StockNews.com,https://reporter.am/2023/01/07/amgen-nasdaqamgn-upgraded-to-strong-buy-at-stocknews-com.html,2023-01-07 09:52:45,StockNews.com upgraded shares of Amgen ( NASDAQ:AMGN - Get Rating ) from a buy rating to a strong-buy rating in a research report sent to investors on Friday. Several other equities research analysts also recently weighed in on the stock.,AMGN,0.778291,0.325089,Somewhat-Bullish
"Amgen  ( NASDAQ:AMGN )  Raised to ""Strong-Buy"" at StockNews.com",https://www.etfdailynews.com/2023/01/07/amgen-nasdaqamgn-raised-to-strong-buy-at-stocknews-com/,2023-01-07 09:52:44,StockNews.com upgraded shares of Amgen ( NASDAQ:AMGN - Get Rating ) from a buy rating to a strong-buy rating in a research report released on Friday morning. AMGN has been the topic of several other reports.,AMGN,0.739709,0.363553,Bullish
"Blueprint Medicines Appoints John Tsai, M.D. to its Board of Directors",https://www.prnewswire.com/news-releases/blueprint-medicines-appoints-john-tsai-md-to-its-board-of-directors-301715456.html,2023-01-06 14:00:00,"CAMBRIDGE, Mass., Jan. 6, 2023 /PRNewswire/ -- Blueprint Medicines Corporation ( NASDAQ: BPMC ) today announced the appointment of John Tsai, M.D., to its board of directors.",AMGN,0.029399,0.038889,Neutral
3 Top U.S. Stocks to Watch in January,https://www.fool.com/investing/2023/01/06/3-top-us-stocks-to-watch-in-january/,2023-01-06 13:30:00,"Considering their potential, all three stocks look like good opportunities today.",AMGN,0.101582,0.078752,Neutral
"CRISPR, Genetics And AI - Why 2023 Could Be Biotech's Year",https://www.investors.com/news/technology/biotech-stocks-how-crispr-genetics-and-ai-could-drive-a-2023-inflection/,2023-01-06 13:00:00,"Biotech Stocks: How CRISPR, Genetics And AI Could Drive A 2023 ... Investor's Business Daily ...",AMGN,0.07031,-0.066329,Neutral
Healthcare Stocks Had a Strong 2022. It Isn't Too Late to Buy.,https://www.barrons.com/articles/healthcare-stocks-defensive-buy-51672951649,2023-01-05 20:49:00,"Healthcare stocks held their ground in 2022 when the rest of the market was getting crushed. Some still look cheap enough to considering buying. The Health Care Select Sector SPDR ETF ( XLV ) dropped only 3.5% in 2022. That isn't bad at all, considering the S&P 500 's 19% drop.",AMGN,0.406197,0.011316,Neutral
'Dogs Of The Dow' Stocks Just Paid Off; Here The Top 10 For 2023,https://www.investors.com:443/etfs-and-funds/sectors/sp500-dogs-of-the-dow-stocks-just-paid-off-here-are-the-top-10-for-2023/,2023-01-05 13:00:00,'Dogs Of The Dow' Stocks Just Paid Off. Here The Top 10 For 2023 Investor's Business Daily ...,AMGN,0.239698,0.116685,Neutral
'Dogs Of The Dow' Stocks Just Paid Off; Here The Top 10 For 2023,https://www.investors.com/etfs-and-funds/sectors/sp500-dogs-of-the-dow-stocks-just-paid-off-here-are-the-top-10-for-2023/,2023-01-05 13:00:00,'Dogs Of The Dow' Stocks Just Paid Off. Here The Top 10 For 2023 Investor's Business Daily ...,AMGN,0.239698,0.116685,Neutral
"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates APEN, HZNP, MLVF, TCFC - Apollo Endosurgery  ( NASDAQ:APEN ) , Horizon Therapeutics  ( NASDAQ:HZNP ) ",https://www.benzinga.com/pressreleases/23/01/g30290362/shareholder-investigation-halper-sadeh-llc-investigates-apen-hznp-mlvf-tcfc,2023-01-05 11:39:50,"NEW YORK, Jan. 05, 2023 ( GLOBE NEWSWIRE ) -- Halper Sadeh LLC, an investor rights law firm, is investigating the following companies for potential violations of the federal securities laws and/or breaches of fiduciary duties to shareholders relating to: Apollo Endosurgery, Inc.",AMGN,0.132368,0.092288,Neutral
Amgen  ( AMGN )  Outpaces Stock Market Gains: What You Should Know,https://www.zacks.com/stock/news/2035383/amgen-amgn-outpaces-stock-market-gains-what-you-should-know,2023-01-04 23:00:23,"Amgen (AMGN) closed at $264.39 in the latest trading session, marking a +1.05% move from the prior day.",AMGN,0.640349,0.251001,Somewhat-Bullish
AMGN: 2 Biotech Stocks to Buy Amid a Blazing Hot Run,https://stocknews.com/news/amgn-gild-2-biotech-stocks-to-buy-amid-a-blazing-hot-run/,2023-01-04 15:20:50,"After being thrust into the limelight during the pandemic, biotech stocks fell out of investors' radars as people got vaccinated and resumed their regular activities. However, with a rapidly aging population and the rise of sedentary lifestyles, diseases are on the rise, driving the demand for ...",AMGN,0.457566,0.355837,Bullish
