title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Xylem  ( XYL )  Earnings Expected to Grow: Should You Buy?,https://www.zacks.com/stock/news/2218002/xylem-xyl-earnings-expected-to-grow-should-you-buy,2024-01-30 15:00:51,Xylem (XYL) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,XYL,0.260652,0.221347,Somewhat-Bullish
Want Better Returns? Don?t Ignore These 2 Industrial Products Stocks Set to Beat Earnings,https://www.zacks.com/stock/news/2217752/want-better-returns-dont-ignore-these-2-industrial-products-stocks-set-to-beat-earnings,2024-01-30 13:50:06,Investors looking for ways to find stocks that are set to beat quarterly earnings estimates should check out the Zacks Earnings ESP.,XYL,0.390904,0.408942,Bullish
Chart Industries  ( GTLS )  Moves 8.1% Higher: Will This Strength Last?,https://www.zacks.com/stock/news/2217574/chart-industries-gtls-moves-81-higher-will-this-strength-last,2024-01-30 09:36:00,Chart Industries (GTLS) witnessed a jump in share price last session on above-average trading volume. The latest trend in earnings estimate revisions for the stock doesn't suggest further strength down the road.,XYL,0.535653,0.0,Neutral
Griffon  ( GFF )  to Report Q1 Earnings: Is a Beat in Store?,https://www.zacks.com/stock/news/2216964/griffon-gff-to-report-q1-earnings-is-a-beat-in-store,2024-01-29 13:56:00,"Griffon's (GFF) Q1 results are likely to gain from strength in the HBP segment. However, weakness in the CPP segment, along with higher marketing costs, is expected to have hurt its performance.",XYL,0.201803,0.062135,Neutral
Honeywell  ( HON )  Gears Up to Post Q4 Earnings: What to Expect?,https://www.zacks.com/stock/news/2216933/honeywell-hon-gears-up-to-post-q4-earnings-what-to-expect,2024-01-29 13:38:00,Honeywell's (HON) fourth-quarter results are likely to have benefited from strength across its businesses. Weakness in the warehouse automation market and high costs and expenses might have been spoilsports.,XYL,0.144853,0.052017,Neutral
Parker-Hannifin  ( PH )  to Post Q2 Earnings: Is a Beat in Store?,https://www.zacks.com/stock/news/2216346/parker-hannifin-ph-to-post-q2-earnings-is-a-beat-in-store,2024-01-26 12:59:00,"Parker-Hannifin's (PH) fiscal second quarter performance is expected to have gained from solid demand for its products across the oil & gas, material handling, farm and agriculture end markets.",XYL,0.199584,0.080151,Neutral
Xylem Stock Bubbles To Top Ranks Of Water Industry Group,https://www.investors.com/news/xylem-earns-relative-strength-rating-upgrade-3/,2024-01-23 23:24:00,"In a welcome move, highly-ranked water equipment and services provider Xylem ( XYL ) saw its Relative Strength Rating rise from 69 to 76 on Tuesday. The upgraded 76 RS Rating shows that Xylem stock beat 76% of all stocks for price performance this past year. Xylem is just below a buy point.",XYL,0.816694,0.40828,Bullish
Xylem Stock Bubbles To Top Ranks Of Water Industry Group,https://www.investors.com/news/xylem-earns-relative-strength-rating-upgrade-3/,2024-01-23 08:00:00,Xylem Earns Relative Strength Rating Upgrade Investor's Business Daily ...,XYL,0.816694,0.40828,Bullish
"Water Pump Market Forecast a Steady Growth at 4.4% CAGR, Projected to Hit US$ 77.2 Billion by 2033 | Persistence Market Research",https://www.benzinga.com/pressreleases/24/01/g36711487/water-pump-market-forecast-a-steady-growth-at-4-4-cagr-projected-to-hit-us-77-2-billion-by-2033-pe,2024-01-22 08:45:00,"New York, Jan. 22, 2024 ( GLOBE NEWSWIRE ) -- Market Overview: The water pump market is an essential sector within the broader machinery and equipment industry. Water pumps play a crucial role in various applications, including residential, commercial, industrial, and agricultural settings.",XYL,0.054114,0.180926,Somewhat-Bullish
Will Xylem  ( XYL )  Beat Estimates Again in Its Next Earnings Report?,https://www.zacks.com/stock/news/2212962/will-xylem-xyl-beat-estimates-again-in-its-next-earnings-report,2024-01-19 17:10:11,Xylem (XYL) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,XYL,0.401331,0.368971,Bullish
