title,url,time_published,summary,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Why Cencora  ( COR )  Could Beat Earnings Estimates Again,https://www.zacks.com/stock/news/2218157/why-cencora-cor-could-beat-earnings-estimates-again,2024-01-30 17:10:10,Cencora (COR) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,COR,0.420083,0.462054,Bullish
Medical Product Stocks' Q4 Earnings Due on Jan 30: SYK & More,https://www.zacks.com/stock/news/2217683/medical-product-stocks-q4-earnings-due-on-jan-30-syk-more,2024-01-30 12:47:00,"Fourth-quarter results of Medical Product companies are likely to reflect a year-over-year improvement in revenues. Let's see how SYK, COR and ARAY fare this time around.",COR,0.227361,0.263071,Somewhat-Bullish
Cencora  ( COR )  to Report Q1 Earnings: What's in the Cards?,https://www.zacks.com/stock/news/2216914/cencora-cor-to-report-q1-earnings-whats-in-the-cards,2024-01-29 13:23:00,Cencora's (COR) first-quarter fiscal 2024 results are likely to reflect solid performance at the U.S. Healthcare Solutions segment.,COR,0.507601,0.379954,Bullish
Temperature Controlled Pharmaceutical Packaging Solutions Market: USD 10.83 Billion Growth Forecasted at a CAGR ... - PR Newswire,https://www.prnewswire.com/news-releases/temperature-controlled-pharmaceutical-packaging-solutions-market-usd-10-83-billion-growth-forecasted-at-a-cagr-of-9-54-between-2024-to-2028---technavio-302044672.html,2024-01-26 15:20:00,Temperature Controlled Pharmaceutical Packaging Solutions Market: USD 10.83 Billion Growth Forecasted at a CAGR ... PR ...,COR,0.065327,0.094327,Neutral
Unlocking Q1 Potential of Cencora  ( COR ) : Exploring Wall Street Estimates for Key Metrics,https://www.zacks.com/stock/news/2216416/unlocking-q1-potential-of-cencora-cor-exploring-wall-street-estimates-for-key-metrics,2024-01-26 14:15:27,"Besides Wall Street's top -and-bottom-line estimates for Cencora (COR), review projections for some of its key metrics to gain a deeper understanding of how the company might have fared during the quarter ended December 2023.",COR,0.397517,0.291768,Somewhat-Bullish
Elevance Health  ( ELV )  Q4 Earnings and Revenues Beat Estimates,https://www.zacks.com/stock/news/2214762/elevance-health-elv-q4-earnings-and-revenues-beat-estimates,2024-01-24 12:10:02,"Elevance Health (ELV) delivered earnings and revenue surprises of 1.26% and 1.51%, respectively, for the quarter ended December 2023. Do the numbers hold clues to what lies ahead for the stock?",COR,0.139265,0.0,Neutral
"Cencora, Inc.  ( COR )  Hits Fresh High: Is There Still Room to Run?",https://www.zacks.com/stock/news/2213400/cencora-inc-cor-hits-fresh-high-is-there-still-room-to-run,2024-01-22 14:15:06,"Cencora (COR) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",COR,0.767792,0.508032,Bullish
Walgreens Boots Alliance  ( WBA )  Q1 2024 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2024/01/16/walgreens-boots-alliance-wba-q1-2024-earnings-call/,2024-01-16 20:45:16,"WBA earnings call for the period ending December 31, 2023.",COR,0.018208,0.138865,Neutral
Vesey Street Capital Partners Announces Majority Recapitalization of Inceptua Group - PR Newswire,https://www.prnewswire.com/news-releases/vesey-street-capital-partners-announces-majority-recapitalization-of-inceptua-group-302035169.html,2024-01-16 13:53:00,Vesey Street Capital Partners Announces Majority Recapitalization of Inceptua Group PR ...,COR,0.058615,0.03798,Neutral
How Is The Market Feeling About Cencora? - Cencora  ( NYSE:COR ) ,https://www.benzinga.com/short-sellers/24/01/36597199/how-is-the-market-feeling-about-cencora,2024-01-11 16:15:22,"Cencora's COR short percent of float has fallen 9.68% since its last report. The company recently reported that it has 7.27 million shares sold short, which is 4.57% of all regular shares that are available for trading. Based on its trading volume, it would take traders 8.15 days to cover their ...",COR,0.224903,0.085754,Neutral
Here's Why Cencora  ( COR )  is a Strong Growth Stock,https://www.zacks.com/stock/news/2208284/heres-why-cencora-cor-is-a-strong-growth-stock,2024-01-10 14:45:07,The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,COR,0.403913,0.490361,Bullish
"Is AI More Valuable In Advertising Than Healthcare? Jim Cramer Questions Wall Street's Preference - Amgen  ( NASDAQ:AMGN ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/news/24/01/36572344/is-ai-more-valuable-in-advertising-than-healthcare-jim-cramer-questions-wall-streets-preference,2024-01-10 11:02:56,"In a recent revelation, CNBC's Mad Money host Jim Cramer disclosed that the financial market values artificial intelligence ( AI ) technology more for advertising than for healthcare. What Happened: Cramer shared his insights while attending JPMorgan's healthcare conference, reported CNBC on ...",COR,0.213048,0.175148,Somewhat-Bullish
"AngioDynamics  ( ANGO )  Q2 Earnings Top Estimates, Revenues Miss",https://www.zacks.com/stock/news/2207017/angiodynamics-ango-q2-earnings-top-estimates-revenues-miss,2024-01-08 15:17:00,AngioDynamics (ANGO) registers strong revenue growth in the Med Tech business in second-quarter fiscal 2024.,COR,0.119681,0.064292,Neutral
Here's Why You Should Hold UnitedHealth Group  ( UNH )  Stock Now,https://www.zacks.com/stock/news/2207018/heres-why-you-should-hold-unitedhealth-group-unh-stock-now,2024-01-08 15:15:00,"Improving membership levels, strategic acquisitions, expanding government business, improving operating margin and solid growth outlook poise UnitedHealth Group (UNH) well for growth.",COR,0.117295,0.070506,Neutral
Cramer's week ahead: Earnings season kicks off after JPMorgan Healthcare Conference,https://www.cnbc.com/2024/01/05/cramers-week-ahead-follow-ceos-at-the-jpmorgan-healthcare-conference.html,2024-01-05 23:44:43,CNBC's Jim Cramer told investors to pay attention next week to the JPMorgan Healthcare Conference.,COR,0.08183,0.034838,Neutral
Here's How Much You Would Have Made Owning Cencora Stock In The Last 20 Years - Cencora  ( NYSE:COR ) ,https://www.benzinga.com/news/24/01/36515403/heres-how-much-you-would-have-made-owning-cencora-stock-in-the-last-20-years,2024-01-05 19:00:20,"Cencora COR has outperformed the market over the past 20 years by 7.34% on an annualized basis producing an average annual return of 14.73%. Currently, Cencora has a market capitalization of $42.01 billion.",COR,0.983605,0.387251,Bullish
Elevance Health  ( ELV )  Enhances Whole Health With Paragon Buyout,https://www.zacks.com/stock/news/2206400/elevance-health-elv-enhances-whole-health-with-paragon-buyout,2024-01-05 16:39:00,"Elevance Health (ELV) agrees to acquire Paragon Healthcare, boosting its capabilities in specialty pharmacy.",COR,0.20997,0.101041,Neutral
